experiment,script,task_type,baseline_mode,dataset_sample_index,reference_text,predicted_text,model_name,input_text,voice_condition,input_sampling_rate,saved_sampling_rate,output_audio_path,output_text_path,output_figure_path,runtime_sec,timestamp,notes,source_csv,workflow_name,sample_index,audio_duration_sec,predicted_text_raw,predicted_text_normalized,reference_text_raw,reference_text_normalized,wer,cer,inference_time_sec,sub_experiment,resampling_rate,decode_policy,predicted_text_clean,raw_wer,raw_cer,clean_wer,clean_cer,chunk_length_s,batch_size,timestamp_mode,input_duration_sec,num_segments,total_words,total_characters,mean_segment_duration_sec,transcript_text,transcript_similarity_to_baseline,text_tag,speaker_condition,speaker_embedding_source,spectrogram_path,waveform_path,spectrogram_frames,spectrogram_bins,waveform_duration_sec,sample_rate_saved,waveform_rms,generation_time_sec,seed,speaking_rate,output_path,waveform_num_samples,prompt_mode,voice_preset,model_sample_rate,saved_sample_rate,save_rate_mode,round_trip_transcription,round_trip_wer,system_id,source_script,asr_evaluator,round_trip_cer,controllability_mode,reused_from_experiment
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:43:58,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,250.0,,ANT LELLON FOLVEN AL THE COK CLOCK I BRO OTER ART OVOL,ant lellon folven al the cok clock i bro oter art ovol,,i m going overseas and i need to check my credit card works ok but ok overseas,,,0.152216318999308,3A,8000.0,clean,ANT LELLON FOLVEN AL THE COK CLOCK I BRO OTER ART OVOL,1.0,0.717948717948718,1.0,0.717948717948718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:43:58,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,228.0,,ARE WONT THE TONES ROUND OFF,are wont the tones round off,,i need to change my address,,,0.1298593840001558,3A,8000.0,clean,ARE WONT THE TONES ROUND OFF,1.0,0.8518518518518519,1.0,0.8518518518518519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:43:58,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,142.0,,IM I'LL TOFAN OL HATRAN IN  RENI AM I THOUGHT OM I ALLD ORFER WITHOUT BOTON,im i ll tofan ol hatran in reni am i thought om i alld orfer without boton,,i need to get money out tomorrow and i m just wondering what s the maximum i can withdraw from my account thanks,,,0.218966640999497,3A,8000.0,clean,IM I'LL TOFAN OL HATRAN IN  RENI AM I THOUGHT OM I ALLD ORFER WITHOUT BOTON,0.9130434782608696,0.6964285714285714,0.9130434782608696,0.6964285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:43:58,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,104.0,,BLACK  RUN,black run,,the app isn t working,,,0.0775613630003135,3A,8000.0,clean,BLACK  RUN,1.0,0.8095238095238095,1.0,0.8095238095238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:43:59,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,558.0,,O I ROLS OF CURL ABOUT FOLGER ALL THE ROUGH BOTTLE AN AND OF COT O WATTER LL AUT YOU ON BOT AMERLIN AS RETHERT LOUT HART BLOT FOLLOWIN,o i rols of curl about folger all the rough bottle an and of cot o watter ll aut you on bot amerlin as rethert lout hart blot followin,,hello i m i m just calling about setting up a direct debit i m i m just hoping that you could help me i have never do this on the app and i just want to talk to someone about it to help you said everything up,,,0.2739285079996989,3A,8000.0,clean,O I ROLS OF CURL ABOUT FOLGER ALL THE ROUGH BOTTLE AN AND OF COT O WATTER LL AUT YOU ON BOT AMERLIN AS RETHERT LOUT HART BLOT FOLLOWIN,0.9375,0.7115384615384616,0.9375,0.7115384615384616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:43:59,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,89.0,,OH NO IM IRANTI RECONTILE O FOR SOMETIMES ALL BOT FLORTARSAARTO LUTCELS PORTER THORNTON,oh no im iranti recontile o for sometimes all bot flortarsaarto lutcels porter thornton,,hey mate i m on lock my cardos lost my card so i need the freezer to stop all transactions can you please do that for me,,,0.216273318000276,3A,8000.0,clean,OH NO IM IRANTI RECONTILE O FOR SOMETIMES ALL BOT FLORTARSAARTO LUTCELS PORTER THORNTON,0.9629629629629628,0.7166666666666667,0.9629629629629628,0.7166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:43:59,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,604.0,,ELL O NOW I'M NOTHER  ROUND TOUT OF A RUN O OF ORFAON OFAN A SPOT ADOSNT OLLOR I I'M WORTOR HAN ROP,ell o now i m nother round tout of a run o of orfaon ofan a spot adosnt ollor i i m wortor han rop,,g day mate i m making a large purchase online it says ill send me an sms verification code or something not sure how that works could you explain it thanks,,,0.3093880910000735,3A,8000.0,clean,ELL O NOW I'M NOTHER  ROUND TOUT OF A RUN O OF ORFAON OFAN A SPOT ADOSNT OLLOR I I'M WORTOR HAN ROP,0.935483870967742,0.7290322580645161,0.935483870967742,0.7290322580645161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:43:59,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,432.0,,YO LOT ENOTATE IR  AE LUSFAE,yo lot enotate ir ae lusfae,,hi there i m calling about a business loan i was wondering if i could get some information from you please,,,0.1502072029998089,3A,8000.0,clean,YO LOT ENOTATE IR  AE LUSFAE,1.0,0.8301886792452831,1.0,0.8301886792452831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:00,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,25.0,,I'M I ME TO PAY A BILL I'D LIKE TO MAKE PAYMENT,i m i me to pay a bill i d like to make payment,,i need to pay a bill id like to make payment,,,0.2726970319999964,3A,16000.0,clean,I'M I ME TO PAY A BILL I'D LIKE TO MAKE PAYMENT,0.4545454545454545,0.1590909090909091,0.4545454545454545,0.1590909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:00,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,281.0,,I WANT TO OPEN A JOINT ACCOUNT,i want to open a joint account,,i want to open a joint account,,,0.1295274220001374,3A,16000.0,clean,I WANT TO OPEN A JOINT ACCOUNT,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:00,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,250.0,,AM JANGAVASAYS AN I NEED TO CHECK MY CREDIT CADWORKS A THE CAI LIKE IAVA SAY,am jangavasays an i need to check my credit cadworks a the cai like iava say,,i m going overseas and i need to check my credit card works ok but ok overseas,,,0.3958945439999297,3A,16000.0,clean,AM JANGAVASAYS AN I NEED TO CHECK MY CREDIT CADWORKS A THE CAI LIKE IAVA SAY,0.7058823529411765,0.3974358974358974,0.7058823529411765,0.3974358974358974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:01,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,228.0,,I NEED TO CHANGE MY ADDRESS,i need to change my address,,i need to change my address,,,0.2881251700000575,3A,16000.0,clean,I NEED TO CHANGE MY ADDRESS,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:01,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,142.0,,II NEED TO GET MONEY OUT TOMORR AND I'M JUST RUNNING AT ROME WHAT'S THE MAXEM I CAN WITHDRAW FROM THE COUNT THANKS,ii need to get money out tomorr and i m just running at rome what s the maxem i can withdraw from the count thanks,,i need to get money out tomorrow and i m just wondering what s the maximum i can withdraw from my account thanks,,,0.7400760640002773,3A,16000.0,clean,II NEED TO GET MONEY OUT TOMORR AND I'M JUST RUNNING AT ROME WHAT'S THE MAXEM I CAN WITHDRAW FROM THE COUNT THANKS,0.3478260869565217,0.2142857142857142,0.3478260869565217,0.2142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:01,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,104.0,,THE AP ISN'T WORKING,the ap isn t working,,the app isn t working,,,0.1723511449999932,3A,16000.0,clean,THE AP ISN'T WORKING,0.2,0.0476190476190476,0.2,0.0476190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:02,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,558.0,,HOVER I'M I'M JUST CALLING ABOUT SITTING UP A DIRECT DEVERT I'M I'M JUST HOPING THAT YOU COUL HELP ME I HAVEN'T BEEN ABLE DO THIS ARM ON THE APINO JUST WHENT TO TALK TO SOME ONE ABOUT IT TO HELP YOU KNOW SEIT EVERYTHING UP,hover i m i m just calling about sitting up a direct devert i m i m just hoping that you coul help me i haven t been able do this arm on the apino just whent to talk to some one about it to help you know seit everything up,,hello i m i m just calling about setting up a direct debit i m i m just hoping that you could help me i have never do this on the app and i just want to talk to someone about it to help you said everything up,,,0.8836527650000789,3A,16000.0,clean,HOVER I'M I'M JUST CALLING ABOUT SITTING UP A DIRECT DEVERT I'M I'M JUST HOPING THAT YOU COUL HELP ME I HAVEN'T BEEN ABLE DO THIS ARM ON THE APINO JUST WHENT TO TALK TO SOME ONE ABOUT IT TO HELP YOU KNOW SEIT EVERYTHING UP,0.3541666666666667,0.1923076923076923,0.3541666666666667,0.1923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:03,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,89.0,,EMAT AM AMON TE LOKMACAD OF LOSMACADS AN DED THE FREEZER TO STOPLE TRANSACTIONS CAN YOUAIN PLEASE DO THAT FOR ME,emat am amon te lokmacad of losmacads an ded the freezer to stople transactions can youain please do that for me,,hey mate i m on lock my cardos lost my card so i need the freezer to stop all transactions can you please do that for me,,,0.5877872209994166,3A,16000.0,clean,EMAT AM AMON TE LOKMACAD OF LOSMACADS AN DED THE FREEZER TO STOPLE TRANSACTIONS CAN YOUAIN PLEASE DO THAT FOR ME,0.6296296296296297,0.2916666666666667,0.6296296296296297,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:04,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,604.0,,EH GET I MI AM I MAKING A LARGE PURCHASE ON WINE AT SIZIL SENDI AN ESEMES EFROCATION CARRID OR SOMETHING IM NOT SURE HOW THAT WORKS COULD YOU EXPLAIN THAT THANKS,eh get i mi am i making a large purchase on wine at sizil sendi an esemes efrocation carrid or something im not sure how that works could you explain that thanks,,g day mate i m making a large purchase online it says ill send me an sms verification code or something not sure how that works could you explain it thanks,,,0.6255967150000288,3A,16000.0,clean,EH GET I MI AM I MAKING A LARGE PURCHASE ON WINE AT SIZIL SENDI AN ESEMES EFROCATION CARRID OR SOMETHING IM NOT SURE HOW THAT WORKS COULD YOU EXPLAIN THAT THANKS,0.5483870967741935,0.2709677419354839,0.5483870967741935,0.2709677419354839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:04,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,432.0,,I THEH I'M CALLING ABOUT A BUSINESS LAND I WAS WONTEN IF I GET SOME INFORMATION FROM YO PLACE,i theh i m calling about a business land i was wonten if i get some information from yo place,,hi there i m calling about a business loan i was wondering if i could get some information from you please,,,0.3066082509994885,3A,16000.0,clean,I THEH I'M CALLING ABOUT A BUSINESS LAND I WAS WONTEN IF I GET SOME INFORMATION FROM YO PLACE,0.3333333333333333,0.1698113207547169,0.3333333333333333,0.1698113207547169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:04,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,25.0,,IMI ME TO PAY A GILL I LAT T MAKE PAYLO,imi me to pay a gill i lat t make paylo,,i need to pay a bill id like to make payment,,,0.3816061480001735,3A,24000.0,clean,IMI ME TO PAY A GILL I LAT T MAKE PAYLO,0.6363636363636364,0.3409090909090909,0.6363636363636364,0.3409090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:04,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,281.0,,I WANT TO OCERE JOIN TOTOM,i want to ocere join totom,,i want to open a joint account,,,0.1251090290006686,3A,24000.0,clean,I WANT TO OCERE JOIN TOTOM,0.5714285714285714,0.3666666666666666,0.5714285714285714,0.3666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:05,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,250.0,,ALL GVODOE FOO FOR YU FOT ON OVECALL WAT FOE CA AN OCALE FOO,all gvodoe foo for yu fot on ovecall wat foe ca an ocale foo,,i m going overseas and i need to check my credit card works ok but ok overseas,,,0.4737575290000677,3A,24000.0,clean,ALL GVODOE FOO FOR YU FOT ON OVECALL WAT FOE CA AN OCALE FOO,1.0,0.7564102564102564,1.0,0.7564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:05,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,228.0,,I MEAN TO CHANGE MY GRAVE,i mean to change my grave,,i need to change my address,,,0.3863403530003779,3A,24000.0,clean,I MEAN TO CHANGE MY GRAVE,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:06,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,142.0,,O WAARE YOU TOGOCMANY A CMORA BAGORMER O WHAT YOU ARE COM BA GOCOMERCO A AL,o waare you togocmany a cmora bagormer o what you are com ba gocomerco a al,,i need to get money out tomorrow and i m just wondering what s the maximum i can withdraw from my account thanks,,,0.7786770330003492,3A,24000.0,clean,O WAARE YOU TOGOCMANY A CMORA BAGORMER O WHAT YOU ARE COM BA GOCOMERCO A AL,0.9565217391304348,0.6785714285714286,0.9565217391304348,0.6785714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:06,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,104.0,,BE UP I WALKING,be up i walking,,the app isn t working,,,0.1564968370003043,3A,24000.0,clean,BE UP I WALKING,1.0,0.4761904761904761,1.0,0.4761904761904761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:07,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,558.0,,HEER A ONDO COIN ABOUT IIN AP BA DO WAT GED A ONTIHOPING HAT YOU CAN HOLLY AR ANLY MAN DO A ON THE ABLOGICH ONT HOLD TO FALL ON A VALLEY TO HOLP NO FA WI NOK,heer a ondo coin about iin ap ba do wat ged a ontihoping hat you can holly ar anly man do a on the ablogich ont hold to fall on a valley to holp no fa wi nok,,hello i m i m just calling about setting up a direct debit i m i m just hoping that you could help me i have never do this on the app and i just want to talk to someone about it to help you said everything up,,,0.8604598990004888,3A,24000.0,clean,HEER A ONDO COIN ABOUT IIN AP BA DO WAT GED A ONTIHOPING HAT YOU CAN HOLLY AR ANLY MAN DO A ON THE ABLOGICH ONT HOLD TO FALL ON A VALLEY TO HOLP NO FA WI NOK,0.8541666666666666,0.5721153846153846,0.8541666666666666,0.5721153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:08,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,89.0,,AA ON AT ANY C YE AR CARGL OSHOR CALL FOR YOU GOD E YOU TAN TO PANKERN FORSUCH YOU PWISTOGO FON,aa on at any c ye ar cargl oshor call for you god e you tan to pankern forsuch you pwistogo fon,,hey mate i m on lock my cardos lost my card so i need the freezer to stop all transactions can you please do that for me,,,0.7441098139997848,3A,24000.0,clean,AA ON AT ANY C YE AR CARGL OSHOR CALL FOR YOU GOD E YOU TAN TO PANKERN FORSUCH YOU PWISTOGO FON,0.925925925925926,0.65,0.925925925925926,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:09,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,604.0,,WHO TE AR MA ALL OMY COMARO WA CROCUGE O A CHE ME SAMME GESHAA GERIKESHOUL GAVME SHOLTMAN ALL MOCHO HAWA WONC COULD YOU CKANO BANC,who te ar ma all omy comaro wa crocuge o a che me samme geshaa gerikeshoul gavme sholtman all mocho hawa wonc could you ckano banc,,g day mate i m making a large purchase online it says ill send me an sms verification code or something not sure how that works could you explain it thanks,,,1.0143870950005294,3A,24000.0,clean,WHO TE AR MA ALL OMY COMARO WA CROCUGE O A CHE ME SAMME GESHAA GERIKESHOUL GAVME SHOLTMAN ALL MOCHO HAWA WONC COULD YOU CKANO BANC,0.9032258064516128,0.6516129032258065,0.9032258064516128,0.6516129032258065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20B,,,,,,,,,,,,,,,2026-04-04 00:44:09,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20b_wav2vec2_ctc,432.0,,HATHER I'M CALLING ABOUT A BIGE FIRIN ALL COMING FOCE ETERITION FOR ME FORYO WHY,hather i m calling about a bige firin all coming foce eterition for me foryo why,,hi there i m calling about a business loan i was wondering if i could get some information from you please,,,0.5286911110006258,3A,24000.0,clean,HATHER I'M CALLING ABOUT A BIGE FIRIN ALL COMING FOCE ETERITION FOR ME FORYO WHY,0.7619047619047619,0.5094339622641509,0.7619047619047619,0.5094339622641509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:12,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,25.0,,an annel to gabber am i to not go in,an annel to gabber am i to not go in,,i need to pay a bill id like to make payment,,,0.5700333059994591,3A,8000.0,clean,an annel to gabber am i to not go in,0.9090909090909092,0.6363636363636364,0.9090909090909092,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:13,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,281.0,,i rang out a tremble with him i rang out a tremble with him i rang ou,i rang out a tremble with him i rang out a tremble with him i rang ou,,i want to open a joint account,,,0.8847492149998288,3A,8000.0,clean,i rang out a tremble with him i rang out a tremble with him i rang ou,2.142857142857143,1.7666666666666666,2.142857142857143,1.7666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:14,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,250.0,,i'm going on falk and lips at my club on breakfast i'm club and break,i m going on falk and lips at my club on breakfast i m club and break,,i m going overseas and i need to check my credit card works ok but ok overseas,,,1.003804578999734,3A,8000.0,clean,i'm going on falk and lips at my club on breakfast i'm club and break,0.8235294117647058,0.6025641025641025,0.8235294117647058,0.6025641025641025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:15,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,228.0,,are you going to chunks round up,are you going to chunks round up,,i need to change my address,,,0.6138027460001467,3A,8000.0,clean,are you going to chunks round up,1.0,0.8888888888888888,1.0,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:16,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,142.0,,arm i'll do for a moment rehnhjelm i'm always ready to hurt her for t,arm i ll do for a moment rehnhjelm i m always ready to hurt her for t,,i need to get money out tomorrow and i m just wondering what s the maximum i can withdraw from my account thanks,,,1.143610572000398,3A,8000.0,clean,arm i'll do for a moment rehnhjelm i'm always ready to hurt her for t,0.9130434782608696,0.75,0.9130434782608696,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:17,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,104.0,,black over rubbing,black over rubbing,,the app isn t working,,,0.345114452999951,3A,8000.0,clean,black over rubbing,1.0,0.7142857142857143,1.0,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:18,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,558.0,,though i'm unjust to all about falling i'll do my fault i'm unjust co,though i m unjust to all about falling i ll do my fault i m unjust co,,hello i m i m just calling about setting up a direct debit i m i m just hoping that you could help me i have never do this on the app and i just want to talk to someone about it to help you said everything up,,,1.1338970300002984,3A,8000.0,clean,though i'm unjust to all about falling i'll do my fault i'm unjust co,0.875,0.7884615384615384,0.875,0.7884615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:19,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,89.0,,oh aunt ma'am i'm em running by a rheumatism of responsible but phili,oh aunt ma am i m em running by a rheumatism of responsible but phili,,hey mate i m on lock my cardos lost my card so i need the freezer to stop all transactions can you please do that for me,,,1.0284286750002138,3A,8000.0,clean,oh aunt ma'am i'm em running by a rheumatism of responsible but phili,0.9629629629629628,0.75,0.9629629629629628,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:20,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,604.0,,i'll done around to sermon that ferry of a nun of an espousal dollar,i ll done around to sermon that ferry of a nun of an espousal dollar,,g day mate i m making a large purchase online it says ill send me an sms verification code or something not sure how that works could you explain it thanks,,,1.149667424999279,3A,8000.0,clean,i'll done around to sermon that ferry of a nun of an espousal dollar,0.935483870967742,0.7677419354838709,0.935483870967742,0.7677419354838709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:21,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,432.0,,you're aunt grandger will double it about everything that little dese,you re aunt grandger will double it about everything that little dese,,hi there i m calling about a business loan i was wondering if i could get some information from you please,,,0.9326436639994428,3A,8000.0,clean,you're aunt grandger will double it about everything that little dese,1.0,0.7358490566037735,1.0,0.7358490566037735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:22,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,25.0,,i'm uneasy to pay a bill i like to make payment i'm uneasy to pay a b,i m uneasy to pay a bill i like to make payment i m uneasy to pay a b,,i need to pay a bill id like to make payment,,,1.0403270169999814,3A,16000.0,clean,i'm uneasy to pay a bill i like to make payment i'm uneasy to pay a b,0.9090909090909092,0.6590909090909091,0.9090909090909092,0.6590909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp3_asr_sensitivity,GA20E,,,,,,,,,,,,,,,2026-04-04 00:44:22,,group_a_asr/exp3_asr_sensitivity/exp3_asr_sensitivity.csv,ga20e_speecht5_asr,281.0,,i want to open a joint account,i want to open a joint account,,i want to open a joint account,,,0.4450947779996568,3A,16000.0,clean,i want to open a joint account,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
